generation,alpha,evaluation_count,population_size
0,1,0,120
1,1,95,120
2,1,190,120
3,1,285,120
4,1.0003509797965493,380,120
5,1.0002866829409773,475,120
6,1.0000937183878598,570,120
7,1,665,120
8,1.0000097472408338,760,120
9,1.0000802257234787,855,120
10,1.0000753103307629,950,120
11,1.000230486682621,1045,120
12,1.0000118926035193,1140,120
13,1,1235,120
14,1,1330,120
15,1,1425,120
16,1.0001830774025211,1520,120
17,1.0002214662321509,1615,120
18,1.0006367047689193,1710,120
19,1.0006407049153816,1805,120
20,1.000741709971221,1900,120
21,1.0004332703995367,1995,120
22,1.0002462361713627,2090,120
23,1,2185,120
24,1.0000577233935382,2280,120
25,1,2375,120
26,1.0005603077140393,2470,120
27,1.0002111419420143,2565,120
28,1.0001451798802565,2660,120
29,1,2755,120
30,1.0002064743525796,2850,120
31,1.0008668875743789,2945,120
32,1.0011126400324479,3040,120
33,1.0015489722192157,3135,120
34,1.0012935006584356,3230,120
35,1.0017075683789094,3325,120
36,1.001846786287981,3420,120
37,1.0016391046503994,3515,120
38,1.0020684418565637,3610,120
39,1.0020163469326984,3705,120
40,1.0023760157504513,3800,120
41,1.0024702253481232,3895,120
42,1.0026241098998456,3990,120
43,1.0025588828463767,4085,120
44,1.0022480854082543,4180,120
45,1.0022616548167991,4275,120
46,1.0019303650650668,4370,120
47,1.0014361774897356,4465,120
48,1.0013530364887,4560,120
49,1.0020541711957396,4655,120
50,1.0019100211033785,4750,120
51,1.0017268830431252,4845,120
52,1.0015223612613557,4940,120
53,1.0010803567663553,5035,120
54,1.001308180005215,5130,120
55,1.0013947178122933,5225,120
56,1.0016109166765457,5320,120
57,1.00169448265254,5415,120
58,1.0016116546990299,5510,120
59,1.0016594318913394,5605,120
60,1.0016436354116518,5700,120
61,1.0018408907490464,5795,120
62,1.001577284617966,5890,120
63,1.0015412350769033,5985,120
64,1.0022017009473716,6080,120
65,1.002053244212282,6175,120
66,1.0020117461621043,6270,120
67,1.0017424383436919,6365,120
68,1.0015010746675248,6460,120
69,1.0016248265344052,6555,120
70,1.0018871271211536,6650,120
71,1.002244517467497,6745,120
72,1.00194194344257,6840,120
73,1.0016438496003435,6935,120
74,1.0017178232001525,7030,120
75,1.0016230090853138,7125,120
76,1.0022652407899719,7220,120
77,1.0019975752044985,7315,120
78,1.001654473157239,7410,120
79,1.0015743385116236,7505,120
80,1.0010706964916734,7600,120
81,1.001470814063786,7695,120
82,1.0010240704302658,7790,120
83,1.0008821330106943,7885,120
84,1.001186514378319,7980,120
85,1.0010611627808721,8075,120
86,1.001029619458097,8170,120
87,1.0013948253875891,8265,120
88,1.0018423099473093,8360,120
89,1.0019182948256105,8455,120
90,1.0018769499472231,8550,120
91,1.0024800102403482,8645,120
92,1.0028584455050551,8740,120
93,1.0028135654050494,8835,120
94,1.0028163317394121,8930,120
95,1.003040906336754,9025,120
96,1.0035582113700281,9120,120
97,1.0036334159119407,9215,120
98,1.0039786148759513,9310,120
99,1.0037104565985695,9405,120
100,1.0036494639461702,9500,120
101,1.0039997901012585,9595,120
102,1.0043022246375588,9690,120
103,1.0040846821882032,9785,120
104,1.0043049742412871,9880,120
105,1.0040047388501492,9975,120
106,1.0043407307477861,10070,120
107,1.0048902126636798,10165,120
108,1.0045316509359383,10260,120
109,1.0039964327827668,10355,120
110,1.0038724610736196,10450,120
111,1.003354389456943,10545,120
112,1.0032281614499736,10640,120
113,1.0028357946659807,10735,120
114,1.0026935122369027,10830,120
115,1.0029970887087836,10925,120
116,1.0032711113354471,11020,120
117,1.0031361973107187,11115,120
118,1.0026635471777074,11210,120
119,1.0023894216675087,11305,120
120,1.0024236384680483,11400,120
121,1.0020722277568712,11495,120
122,1.002168410824646,11590,120
123,1.0024603274089878,11685,120
124,1.002650949269537,11780,120
125,1.0028053761769073,11875,120
126,1.0027077586048112,11970,120
127,1.0025026702034288,12065,120
128,1.0025973020277021,12160,120
129,1.0026340725161083,12255,120
130,1.0029159159399861,12350,120
131,1.0034766082269826,12445,120
132,1.0036510688300966,12540,120
133,1.0035097971734639,12635,120
134,1.003677566949968,12730,120
135,1.0037879733300195,12825,120
136,1.0041968663685392,12920,120
137,1.0043496180303026,13015,120
138,1.0047897456700083,13110,120
139,1.0047662186621966,13205,120
140,1.0047358188372757,13300,120
141,1.00560788575186,13395,120
142,1.0054654428214207,13490,120
143,1.0054269339835176,13585,120
144,1.0054221171719822,13680,120
145,1.0051591952818282,13775,120
146,1.0055457738261508,13870,120
147,1.0050059616834204,13965,120
148,1.0047220516022157,14060,120
149,1.0045148031307489,14155,120
150,1.0042526270930485,14250,120
151,1.0044815533524198,14345,120
152,1.0045179196332412,14440,120
153,1.0049119188699409,14535,120
154,1.0050753811693574,14630,120
155,1.0052510623263102,14725,120
156,1.0052089922071756,14820,120
157,1.0050351185248338,14915,120
158,1.0054539022699496,15010,120
159,1.0064510906144692,15105,120
160,1.0064066115119019,15200,120
161,1.006978698581888,15295,120
162,1.0065678097819892,15390,120
163,1.0063070616534544,15485,120
164,1.0063778261655814,15580,120
165,1.0067166986883087,15675,120
166,1.0067404021122401,15770,120
167,1.0066048817332893,15865,120
168,1.0067686841599235,15960,120
169,1.0069946530458203,16055,120
170,1.0071088581293395,16150,120
171,1.0071536047179714,16245,120
172,1.0072132510262435,16340,120
173,1.0069580063804875,16435,120
174,1.00679797929182,16530,120
175,1.0064900348617327,16625,120
176,1.0066546429450078,16720,120
177,1.0067497006389377,16815,120
178,1.0064137627234451,16910,120
179,1.0062987426436485,17005,120
180,1.0059340202512697,17100,120
181,1.0056689497469598,17195,120
182,1.0062477011563233,17290,120
183,1.0063096077513451,17385,120
184,1.0063843135413462,17480,120
185,1.0062004014492858,17575,120
186,1.0061182440577969,17670,120
187,1.0059017967722927,17765,120
188,1.005800385581036,17860,120
189,1.0056700050090923,17955,120
190,1.0055360128973367,18050,120
191,1.0055256495201172,18145,120
192,1.0053993003041581,18240,120
193,1.0052577510630925,18335,120
194,1.0051148497191045,18430,120
195,1.0049274195623383,18525,120
196,1.0049609948023575,18620,120
197,1.0051623807324392,18715,120
198,1.0049592287680864,18810,120
199,1.0045989314171313,18905,120
200,1.0049870698493024,19000,120
201,1.0049794835929262,19095,120
202,1.0052629031902454,19190,120
203,1.0053399075633607,19285,120
204,1.0049646556261171,19380,120
205,1.0044349717349232,19475,120
206,1.0041244108169207,19570,120
207,1.0041229465251815,19665,120
208,1.0041083192210611,19760,120
209,1.0041769918852061,19855,120
210,1.004335364349167,19950,120
211,1.0043209614576627,20045,120
212,1.0044798755094217,20140,120
213,1.0047262595066726,20235,120
214,1.0052203444299133,20330,120
215,1.0051565994754676,20425,120
216,1.0050402776205867,20520,120
217,1.0051075066519388,20615,120
218,1.0057015605249993,20710,120
219,1.0053212571493426,20805,120
220,1.0056316609812694,20900,120
221,1.0055261926136414,20995,120
222,1.0055822771003273,21090,120
223,1.0057772450018532,21185,120
224,1.0063873448121152,21280,120
225,1.0062571122483182,21375,120
226,1.0064144341599357,21470,120
227,1.0062391315545449,21565,120
228,1.0061795734560623,21660,120
229,1.006417037195023,21755,120
230,1.0065066061455321,21850,120
231,1.0071087726678796,21945,120
232,1.0072001708933045,22040,120
233,1.0074416587683128,22135,120
234,1.0077260512251243,22230,120
235,1.0074701531346737,22325,120
236,1.0074172441251998,22420,120
237,1.0069664415672146,22515,120
238,1.0066753295110662,22610,120
239,1.0068666884491557,22705,120
240,1.0065374288545332,22800,120
241,1.0064937188794565,22895,120
242,1.0065762766133022,22990,120
243,1.0071220578204623,23085,120
244,1.0071486890134382,23180,120
245,1.0068905899407103,23275,120
246,1.0072896812038006,23370,120
247,1.0074720195555842,23465,120
248,1.0072353865092092,23560,120
249,1.0069807138021341,23655,120
250,1.0073174509076008,23750,120
251,1.0074686773298842,23845,120
252,1.0068544858908599,23940,120
253,1.0069970724086275,24035,120
254,1.0069449219351352,24130,120
255,1.0070220682303881,24225,120
256,1.0071027854858214,24320,120
257,1.0073340864903981,24415,120
258,1.0076311564147937,24510,120
259,1.0081485468026363,24605,120
260,1.0094821553667366,24700,120
261,1.0093198733188045,24795,120
262,1.0096169550657841,24890,120
263,1.0094554725457456,24985,120
264,1.0091311597213792,25080,120
265,1.0091432117329289,25175,120
266,1.0086149095517758,25270,120
267,1.0085485312342455,25365,120
268,1.0086458646021961,25460,120
269,1.0088398522613931,25555,120
270,1.0086340543597503,25650,120
271,1.0086569827658858,25745,120
272,1.0086073543239171,25840,120
273,1.0084091787039133,25935,120
274,1.008076813072617,26030,120
275,1.0078420009102567,26125,120
276,1.0080489562995456,26220,120
277,1.0082349585985777,26315,120
278,1.0081249507812271,26410,120
279,1.0077678282274936,26505,120
280,1.0082346943795679,26600,120
281,1.0082101028827779,26695,120
282,1.0078318652934093,26790,120
283,1.0079202087101131,26885,120
284,1.0078937349801855,26980,120
285,1.0079263132074974,27075,120
286,1.0077450874802907,27170,120
287,1.0081301371918274,27265,120
288,1.0078877663106556,27360,120
289,1.0076074956054484,27455,120
290,1.0075804083606588,27550,120
291,1.007463829868263,27645,120
292,1.0071436597733063,27740,120
293,1.0075122697031922,27835,120
294,1.0071462713011921,27930,120
295,1.0073279623772937,28025,120
296,1.0076099314684173,28120,120
297,1.0075617337437719,28215,120
298,1.007406828137708,28310,120
299,1.0076910080462802,28405,120
300,1.0073948000694233,28500,120
301,1.0071812142037997,28595,120
302,1.0074173135199718,28690,120
303,1.0072212405981023,28785,120
304,1.0071589992251275,28880,120
305,1.0071076776877881,28975,120
306,1.0069197658523157,29070,120
307,1.006877815453364,29165,120
308,1.007154083609179,29260,120
309,1.0077255993068335,29355,120
310,1.0077643017960189,29450,120
311,1.008092127203861,29545,120
312,1.0078833024588734,29640,120
313,1.0080448224541108,29735,120
314,1.0084206592915048,29830,120
315,1.0082743260777414,29925,120
316,1.0081302970051194,30020,120
317,1.0078136949416252,30115,120
318,1.0078134844316897,30210,120
319,1.0078691418782519,30305,120
320,1.0078514958332321,30400,120
321,1.0081824224690743,30495,120
322,1.0078182816856793,30590,120
323,1.0080244755704395,30685,120
324,1.0080964981188874,30780,120
325,1.0083383599525499,30875,120
326,1.0080303060529865,30970,120
327,1.0079932230869684,31065,120
328,1.0079378125447236,31160,120
329,1.0074613876498499,31255,120
330,1.0073254387611421,31350,120
331,1.0077022948826935,31445,120
332,1.007993887518998,31540,120
333,1.0083003274933018,31635,120
334,1.0083723994139648,31730,120
335,1.0084546076563312,31825,120
336,1.0084562978975882,31920,120
337,1.0085952603903765,32015,120
338,1.0082859565130109,32110,120
339,1.008235518005818,32205,120
340,1.0079789259503358,32300,120
341,1.0087541490546534,32395,120
342,1.0087690690153863,32490,120
343,1.0088629194092822,32585,120
344,1.0083988221050106,32680,120
345,1.0087827113457459,32775,120
346,1.0086989792123049,32870,120
347,1.0091717275093086,32965,120
348,1.0089987779229355,33060,120
349,1.0090651111171391,33155,120
350,1.0087859634580367,33250,120
351,1.0088861714378707,33345,120
352,1.0085271500414263,33440,120
353,1.008289597362092,33535,120
354,1.0083035136499647,33630,120
355,1.0082555832455071,33725,120
356,1.0085582040016021,33820,120
357,1.0085930921616637,33915,120
358,1.0086209507730959,34010,120
359,1.008947482729551,34105,120
360,1.0093259769212388,34200,120
361,1.0091738187450521,34295,120
362,1.0091244593224875,34390,120
363,1.009158106482984,34485,120
364,1.0085888774477494,34580,120
365,1.0083503461641865,34675,120
366,1.0081250997952582,34770,120
367,1.0085819757302377,34865,120
368,1.0081580838074855,34960,120
369,1.0083606136830674,35055,120
370,1.0082760043759822,35150,120
371,1.0077573444713288,35245,120
372,1.0076932915301891,35340,120
373,1.0074523453710267,35435,120
374,1.0073827675687126,35530,120
375,1.0076145928268025,35625,120
376,1.0072350614395418,35720,120
377,1.007388461817472,35815,120
378,1.0077158385261158,35910,120
379,1.0078844312953215,36005,120
380,1.0078152899438322,36100,120
381,1.0079311819365393,36195,120
382,1.0082216983961294,36290,120
383,1.0081488260387432,36385,120
384,1.008268300815703,36480,120
385,1.0085443480103486,36575,120
386,1.0080570603324144,36670,120
387,1.007865240595434,36765,120
388,1.007948702488934,36860,120
389,1.0083175819527277,36955,120
390,1.008743042866904,37050,120
391,1.0086401817976722,37145,120
392,1.0083403289410549,37240,120
393,1.0081728642504926,37335,120
394,1.0092769569207642,37430,120
395,1.0094152292822409,37525,120
396,1.0101596791691259,37620,120
397,1.0102047549719244,37715,120
398,1.0102414861580766,37810,120
399,1.0105092947952865,37905,120
400,1.0113836533240474,38000,120
401,1.0115009270486344,38095,120
402,1.0113053297413246,38190,120
403,1.0111664049251321,38285,120
404,1.0111434242898067,38380,120
405,1.0110208625192418,38475,120
406,1.0111051626982905,38570,120
407,1.0114255978080962,38665,120
408,1.011239834807047,38760,120
409,1.0117969682334669,38855,120
410,1.011747735981777,38950,120
411,1.0118549366139276,39045,120
412,1.0116327672142418,39140,120
413,1.0112368130144433,39235,120
414,1.0110100604151446,39330,120
415,1.0109121007735344,39425,120
416,1.0109707268337007,39520,120
417,1.0108351336122507,39615,120
418,1.0109202113705189,39710,120
419,1.0111728856480313,39805,120
420,1.0111864926102572,39900,120
421,1.0113751228297896,39995,120
422,1.0110921453838426,40090,120
423,1.0111850727084757,40185,120
424,1.0118870140129905,40280,120
425,1.0117081375401336,40375,120
426,1.0116725981790844,40470,120
427,1.0117668370567043,40565,120
428,1.0122316513350953,40660,120
429,1.0123905665435384,40755,120
430,1.0120730510664948,40850,120
431,1.0127175390399592,40945,120
432,1.0124239481934654,41040,120
433,1.0123633147415567,41135,120
434,1.0122542221887627,41230,120
435,1.0121495837723444,41325,120
436,1.011763052633835,41420,120
437,1.0114751306207683,41515,120
438,1.0118202979571504,41610,120
439,1.0120593545675367,41705,120
440,1.0118586207055908,41800,120
441,1.0119466553067427,41895,120
